"","snippet.title","stock_name","statistics.viewCount","statistics.likeCount","statistics.dislikeCount","statistics.favoriteCount","statistics.commentCount","snippet.publishedAt","snippet.channelTitle"
"355","6 More Expensive Stocks in the Dow Jones Industrial Average: Part 2 of 5","HD","4143","39","1","0","1","2017-10-10T18:50:49Z","FASTgraphs"
"356","6 More Expensive Stocks in the Dow Jones Industrial Average: Part 2 of 5","KO","4143","39","1","0","1","2017-10-10T18:50:49Z","FASTgraphs"
"357","6 More Expensive Stocks in the Dow Jones Industrial Average: Part 2 of 5","MMM","4143","39","1","0","1","2017-10-10T18:50:49Z","FASTgraphs"
"358","6 More Expensive Stocks in the Dow Jones Industrial Average: Part 2 of 5","MSFT","4143","39","1","0","1","2017-10-10T18:50:49Z","FASTgraphs"
"359","6 More Expensive Stocks in the Dow Jones Industrial Average: Part 2 of 5","NKE","4143","39","1","0","1","2017-10-10T18:50:49Z","FASTgraphs"
"360","6 More Expensive Stocks in the Dow Jones Industrial Average: Part 2 of 5","PG","4143","39","1","0","1","2017-10-10T18:50:49Z","FASTgraphs"
"361","Searching for Alphabet’s True Worth?  Should we Google it?","GOOGL","3437","38","0","0","2","2017-08-29T20:34:38Z","FASTgraphs"
"362","Fabrinet - A Fabulous Growth Stock You’ve Never Heard Of","FN","2276","30","0","0","0","2017-08-02T14:46:00Z","FASTgraphs"
"363","5 Fairly Valued Dividend Growth Stocks-Healthcare Sector","ABBV","11614","60","0","0","4","2016-12-15T21:15:43Z","FASTgraphs"
"364","5 Fairly Valued Dividend Growth Stocks-Healthcare Sector","ABC","11614","60","0","0","4","2016-12-15T21:15:43Z","FASTgraphs"
"365","5 Fairly Valued Dividend Growth Stocks-Healthcare Sector","AMGN","11614","60","0","0","4","2016-12-15T21:15:43Z","FASTgraphs"
"366","5 Fairly Valued Dividend Growth Stocks-Healthcare Sector","CAH","11614","60","0","0","4","2016-12-15T21:15:43Z","FASTgraphs"
"367","FaceBook","FB","707","1","1","0","0","2015-11-13T15:42:20Z","FASTgraphs"
"368","12-06-2011 Think F.A.S.T.: Darden Restaurants Inc. (DRI).mp4","DRI","1434","4","0","0","0","2011-12-06T20:23:23Z","FASTgraphs"
"369","2011-07-29 CAT Caterpillar (www.fastgraphs.com)","CAT","486","2","0","0","0","2011-07-29T19:24:23Z","FASTgraphs"
"370","2011-07-29 3M Co. (MMM) Emerson Electric (EMR) (www.fastgraphs.com)","MMM","755","3","1","0","0","2011-07-29T18:32:23Z","FASTgraphs"
"371","2011-07-29 3M Co. (MMM) Emerson Electric (EMR) (www.fastgraphs.com)","EMR","755","3","1","0","0","2011-07-29T18:32:23Z","FASTgraphs"
"372","2011-07-28-2011 Crane (CR) (www.fastgraphs.com)","CR","133","0","0","0","0","2011-07-28T21:25:09Z","FASTgraphs"
"373","2011-07-28 Cummins CMI (www.fastgraphs.com)","CMI","477","1","0","0","1","2011-07-28T17:46:14Z","FASTgraphs"
"374","2011-07-14 GE - Should Dividend Growth Investors Forgive General Electric (www.fastgraphs.com)","GE","891","4","0","0","1","2011-07-14T18:30:00Z","FASTgraphs"
