"","snippet.title","stock_name","statistics.viewCount","statistics.likeCount","statistics.dislikeCount","statistics.favoriteCount","statistics.commentCount","snippet.publishedAt","snippet.channelTitle"
"606","THIS STOCK WiLL EXPLODE THIS WEEK🚀","CRSR","15266","680","14","0","227","2021-01-21T02:04:32Z","Paul NGumah"
"607","THIS STOCK WiLL EXPLODE THIS WEEK🚀","ROKU","15266","680","14","0","227","2021-01-21T02:04:32Z","Paul NGumah"
"608","TOP 2 STOCKS TO BUY NOW🚀","PYPL","17484","536","14","0","199","2021-01-20T14:15:00Z","Paul NGumah"
"609","TOP 2 STOCKS TO BUY NOW🚀","FB","17484","536","14","0","199","2021-01-20T14:15:00Z","Paul NGumah"
"610","TOP 2 STOCKS TO BUY NOW🚀","CRM","17484","536","14","0","199","2021-01-20T14:15:00Z","Paul NGumah"
"611","TOP 2 STOCKS TO BUY NOW🚀","BNGO","17484","536","14","0","199","2021-01-20T14:15:00Z","Paul NGumah"
"612","TOP 2 STOCKS TO BUY NOW🚀","CRWD","17484","536","14","0","199","2021-01-20T14:15:00Z","Paul NGumah"
"613","TOP 2 STOCKS TO BUY NOW🚀","NFLX","17484","536","14","0","199","2021-01-20T14:15:00Z","Paul NGumah"
"614","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","CWH","16753","722","17","0","215","2021-01-20T01:48:39Z","Paul NGumah"
"615","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","HUYA","16753","722","17","0","215","2021-01-20T01:48:39Z","Paul NGumah"
"616","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","EBAY","16753","722","17","0","215","2021-01-20T01:48:39Z","Paul NGumah"
"617","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","QCOM","16753","722","17","0","215","2021-01-20T01:48:39Z","Paul NGumah"
"618","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","SPWR","16753","722","17","0","215","2021-01-20T01:48:39Z","Paul NGumah"
"619","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","SRNE","16753","722","17","0","215","2021-01-20T01:48:39Z","Paul NGumah"
"620","TOP STOCKS TO BUY NOW🚀","SRNE","9948","489","11","0","164","2021-01-19T14:15:03Z","Paul NGumah"
"621","TOP STOCKS TO BUY NOW🚀","NNOX","9948","489","11","0","164","2021-01-19T14:15:03Z","Paul NGumah"
"622","TOP STOCKS TO BUY NOW🚀","SWI","9948","489","11","0","164","2021-01-19T14:15:03Z","Paul NGumah"
"623","TOP STOCKS TO BUY NOW🚀","BABA","9948","489","11","0","164","2021-01-19T14:15:03Z","Paul NGumah"
"624","TOP STOCKS TO BUY NOW🚀","JMIA","9948","489","11","0","164","2021-01-19T14:15:03Z","Paul NGumah"
"625","BUY THE DIP🔥🔥🔥 HUGE UPSIDE ON THIS STOCK🚀","LLY","11759","808","11","0","178","2021-01-19T00:20:01Z","Paul NGumah"
"626","BUY THE DIP🔥🔥🔥 HUGE UPSIDE ON THIS STOCK🚀","V","11759","808","11","0","178","2021-01-19T00:20:01Z","Paul NGumah"
"627","BUY THE DIP🔥🔥🔥 HUGE UPSIDE ON THIS STOCK🚀","FB","11759","808","11","0","178","2021-01-19T00:20:01Z","Paul NGumah"
"628","BUY THE DIP🔥🔥🔥 HUGE UPSIDE ON THIS STOCK🚀","OXY","11759","808","11","0","178","2021-01-19T00:20:01Z","Paul NGumah"
"629","BUY THE DIP🔥🔥🔥 HUGE UPSIDE ON THIS STOCK🚀","SNRE","11759","808","11","0","178","2021-01-19T00:20:01Z","Paul NGumah"
"630","BUY THE DIP🔥🔥🔥 HUGE UPSIDE ON THIS STOCK🚀","AAPL","11759","808","11","0","178","2021-01-19T00:20:01Z","Paul NGumah"
"631","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","AMD","10065","570","10","0","310","2021-01-16T18:19:01Z","Paul NGumah"
"632","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","SWI","10065","570","10","0","310","2021-01-16T18:19:01Z","Paul NGumah"
"633","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","DIS","10065","570","10","0","310","2021-01-16T18:19:01Z","Paul NGumah"
"634","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","GM","10065","570","10","0","310","2021-01-16T18:19:01Z","Paul NGumah"
"635","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","EA","10065","570","10","0","310","2021-01-16T18:19:01Z","Paul NGumah"
"636","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","HOME","10065","570","10","0","310","2021-01-16T18:19:01Z","Paul NGumah"
"637","THIS STOCK IS READY TO FLY🚀 BUY NOW!!🔥🔥🔥","GME","14979","893","18","0","200","2021-01-15T01:28:25Z","Paul NGumah"
"638","THIS STOCK IS READY TO FLY🚀 BUY NOW!!🔥🔥🔥","DIS","14979","893","18","0","200","2021-01-15T01:28:25Z","Paul NGumah"
"639","THIS STOCK IS READY TO FLY🚀 BUY NOW!!🔥🔥🔥","ACB","14979","893","18","0","200","2021-01-15T01:28:25Z","Paul NGumah"
"640","THIS STOCK IS READY TO FLY🚀 BUY NOW!!🔥🔥🔥","RKT","14979","893","18","0","200","2021-01-15T01:28:25Z","Paul NGumah"
"641","THIS STOCK IS READY TO FLY🚀 BUY NOW!!🔥🔥🔥","V","14979","893","18","0","200","2021-01-15T01:28:25Z","Paul NGumah"
"642","THIS STOCK IS READY TO FLY🚀 BUY NOW!!🔥🔥🔥","APHA","14979","893","18","0","200","2021-01-15T01:28:25Z","Paul NGumah"
"643","TOP 3 STOCKS TO BUY NOW🚀","FDX","17721","701","13","0","278","2021-01-14T14:15:00Z","Paul NGumah"
"644","TOP 3 STOCKS TO BUY NOW🚀","PYPL","17721","701","13","0","278","2021-01-14T14:15:00Z","Paul NGumah"
"645","TOP 3 STOCKS TO BUY NOW🚀","JMIA","17721","701","13","0","278","2021-01-14T14:15:00Z","Paul NGumah"
"646","TOP 3 STOCKS TO BUY NOW🚀","SNAP","17721","701","13","0","278","2021-01-14T14:15:00Z","Paul NGumah"
"647","TOP 3 STOCKS TO BUY NOW🚀","TWTR","17721","701","13","0","278","2021-01-14T14:15:00Z","Paul NGumah"
"648","TOP 3 STOCKS TO BUY NOW🚀","SPCE","17721","701","13","0","278","2021-01-14T14:15:00Z","Paul NGumah"
"649","THIS STOCK IS BREAKING OUT🚀 BUY TOMORROW🔥🔥🔥","AZN","26842","1042","15","0","283","2021-01-14T01:45:00Z","Paul NGumah"
"650","THIS STOCK IS BREAKING OUT🚀 BUY TOMORROW🔥🔥🔥","AAPL","26842","1042","15","0","283","2021-01-14T01:45:00Z","Paul NGumah"
"651","THIS STOCK IS BREAKING OUT🚀 BUY TOMORROW🔥🔥🔥","PYPL","26842","1042","15","0","283","2021-01-14T01:45:00Z","Paul NGumah"
"652","THIS STOCK IS BREAKING OUT🚀 BUY TOMORROW🔥🔥🔥","GME","26842","1042","15","0","283","2021-01-14T01:45:00Z","Paul NGumah"
"653","THIS STOCK IS BREAKING OUT🚀 BUY TOMORROW🔥🔥🔥","CRM","26842","1042","15","0","283","2021-01-14T01:45:00Z","Paul NGumah"
"654","TOP 2 STOCKS TO BUY NOW🚀","CRM","18232","615","15","0","261","2021-01-13T14:15:01Z","Paul NGumah"
"655","TOP 2 STOCKS TO BUY NOW🚀","BABA","18232","615","15","0","261","2021-01-13T14:15:01Z","Paul NGumah"
"656","TOP 2 STOCKS TO BUY NOW🚀","TSLA","18232","615","15","0","261","2021-01-13T14:15:01Z","Paul NGumah"
"657","TOP 2 STOCKS TO BUY NOW🚀","XPEV","18232","615","15","0","261","2021-01-13T14:15:01Z","Paul NGumah"
"658","TOP 2 STOCKS TO BUY NOW🚀","JMIA","18232","615","15","0","261","2021-01-13T14:15:01Z","Paul NGumah"
"659","TOP 2 STOCKS TO BUY NOW🚀","EBAY","18232","615","15","0","261","2021-01-13T14:15:01Z","Paul NGumah"
"660","THIS STOCK IS ABOUT TO GO PARABOLIC🔥🔥🔥","CAT","16224","866","11","0","221","2021-01-13T01:35:32Z","Paul NGumah"
"661","THIS STOCK IS ABOUT TO GO PARABOLIC🔥🔥🔥","UBER","16224","866","11","0","221","2021-01-13T01:35:32Z","Paul NGumah"
"662","THIS STOCK IS ABOUT TO GO PARABOLIC🔥🔥🔥","NGA","16224","866","11","0","221","2021-01-13T01:35:32Z","Paul NGumah"
"663","THIS STOCK IS ABOUT TO GO PARABOLIC🔥🔥🔥","SOLO","16224","866","11","0","221","2021-01-13T01:35:32Z","Paul NGumah"
"664","THIS STOCK IS ABOUT TO GO PARABOLIC🔥🔥🔥","HOME","16224","866","11","0","221","2021-01-13T01:35:32Z","Paul NGumah"
"665","THIS STOCK IS ABOUT TO GO PARABOLIC🔥🔥🔥","FUV","16224","866","11","0","221","2021-01-13T01:35:32Z","Paul NGumah"
"666","TOP 3 STOCKS TO BUY NOW🚀","CRWD","14201","588","12","0","184","2021-01-12T14:15:02Z","Paul NGumah"
"667","TOP 3 STOCKS TO BUY NOW🚀","HOME","14201","588","12","0","184","2021-01-12T14:15:02Z","Paul NGumah"
"668","TOP 3 STOCKS TO BUY NOW🚀","ROKU","14201","588","12","0","184","2021-01-12T14:15:02Z","Paul NGumah"
"669","TOP 3 STOCKS TO BUY NOW🚀","FB","14201","588","12","0","184","2021-01-12T14:15:02Z","Paul NGumah"
"670","TOP 3 STOCKS TO BUY NOW🚀","JMIA","14201","588","12","0","184","2021-01-12T14:15:02Z","Paul NGumah"
"671","TOP 3 STOCKS TO BUY NOW🚀","MRNA","14201","588","12","0","184","2021-01-12T14:15:02Z","Paul NGumah"
"672","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","FUV","27213","1044","32","0","354","2021-01-12T02:08:01Z","Paul NGumah"
"673","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","TWTR","27213","1044","32","0","354","2021-01-12T02:08:01Z","Paul NGumah"
"674","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","SWI","27213","1044","32","0","354","2021-01-12T02:08:01Z","Paul NGumah"
"675","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","SNAP","27213","1044","32","0","354","2021-01-12T02:08:01Z","Paul NGumah"
"676","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","FB","27213","1044","32","0","354","2021-01-12T02:08:01Z","Paul NGumah"
"677","THIS STOCK WiLL EXPLODE!🔥🔥🔥 BUY TOMORROW🚀","NNOX","26581","944","24","0","190","2021-01-11T00:05:19Z","Paul NGumah"
"678","THIS STOCK WiLL EXPLODE!🔥🔥🔥 BUY TOMORROW🚀","MU","26581","944","24","0","190","2021-01-11T00:05:19Z","Paul NGumah"
"679","THIS STOCK WiLL EXPLODE!🔥🔥🔥 BUY TOMORROW🚀","FSR","26581","944","24","0","190","2021-01-11T00:05:19Z","Paul NGumah"
"680","THIS STOCK WiLL EXPLODE!🔥🔥🔥 BUY TOMORROW🚀","TWTR","26581","944","24","0","190","2021-01-11T00:05:19Z","Paul NGumah"
"681","THIS STOCK WiLL EXPLODE!🔥🔥🔥 BUY TOMORROW🚀","WMT","26581","944","24","0","190","2021-01-11T00:05:19Z","Paul NGumah"
"682","THIS STOCK WiLL EXPLODE!🔥🔥🔥 BUY TOMORROW🚀","HUYA","26581","944","24","0","190","2021-01-11T00:05:19Z","Paul NGumah"
"683","THIS STOCK WiLL EXPLODE!🔥🔥🔥 BUY TOMORROW🚀","CRM","26581","944","24","0","190","2021-01-11T00:05:19Z","Paul NGumah"
"684","THIS STOCK IS READY TO FLY NEXT WEEK🚀","EBAY","14616","661","16","0","224","2021-01-10T01:30:28Z","Paul NGumah"
"685","THIS STOCK IS READY TO FLY NEXT WEEK🚀","BLDP","14616","661","16","0","224","2021-01-10T01:30:28Z","Paul NGumah"
"686","THIS STOCK IS READY TO FLY NEXT WEEK🚀","JMIA","14616","661","16","0","224","2021-01-10T01:30:28Z","Paul NGumah"
"687","THIS STOCK IS READY TO FLY NEXT WEEK🚀","AAL","14616","661","16","0","224","2021-01-10T01:30:28Z","Paul NGumah"
"688","THIS STOCK IS READY TO FLY NEXT WEEK🚀","ARCT","14616","661","16","0","224","2021-01-10T01:30:28Z","Paul NGumah"
"689","THIS STOCK IS READY TO FLY NEXT WEEK🚀","SRPT","14616","661","16","0","224","2021-01-10T01:30:28Z","Paul NGumah"
"690","THIS STOCK IS ABOUT TO GO CRAZY NEXT WEEK🚀","PYPL","13161","662","15","0","374","2021-01-09T01:01:03Z","Paul NGumah"
"691","THIS STOCK IS ABOUT TO GO CRAZY NEXT WEEK🚀","ETSY","13161","662","15","0","374","2021-01-09T01:01:03Z","Paul NGumah"
"692","THIS STOCK IS ABOUT TO GO CRAZY NEXT WEEK🚀","QCOM","13161","662","15","0","374","2021-01-09T01:01:03Z","Paul NGumah"
"693","THIS STOCK IS ABOUT TO GO CRAZY NEXT WEEK🚀","BYND","13161","662","15","0","374","2021-01-09T01:01:03Z","Paul NGumah"
"694","THIS STOCK IS ABOUT TO GO CRAZY NEXT WEEK🚀","FDX","13161","662","15","0","374","2021-01-09T01:01:03Z","Paul NGumah"
"695","THIS STOCK IS ABOUT TO GO CRAZY NEXT WEEK🚀","WHKS","13161","662","15","0","374","2021-01-09T01:01:03Z","Paul NGumah"
"696","TOP 5 STOCKS TO BUY NOW🚀","HOME","21055","801","17","0","216","2021-01-08T14:15:00Z","Paul NGumah"
"697","TOP 5 STOCKS TO BUY NOW🚀","NVAX","21055","801","17","0","216","2021-01-08T14:15:00Z","Paul NGumah"
"698","TOP 5 STOCKS TO BUY NOW🚀","AAPL","21055","801","17","0","216","2021-01-08T14:15:00Z","Paul NGumah"
"699","TOP 5 STOCKS TO BUY NOW🚀","XPEV","21055","801","17","0","216","2021-01-08T14:15:00Z","Paul NGumah"
"700","TOP 5 STOCKS TO BUY NOW🚀","NNDM","21055","801","17","0","216","2021-01-08T14:15:00Z","Paul NGumah"
"701","TOP 5 STOCKS TO BUY NOW🚀","SNAP","21055","801","17","0","216","2021-01-08T14:15:00Z","Paul NGumah"
"702","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY TOMORROW🔥🔥🔥","ROKU","24742","946","23","0","221","2021-01-08T00:54:49Z","Paul NGumah"
"703","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY TOMORROW🔥🔥🔥","CRWD","24742","946","23","0","221","2021-01-08T00:54:49Z","Paul NGumah"
"704","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY TOMORROW🔥🔥🔥","RMO","24742","946","23","0","221","2021-01-08T00:54:49Z","Paul NGumah"
"705","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY TOMORROW🔥🔥🔥","QS","24742","946","23","0","221","2021-01-08T00:54:49Z","Paul NGumah"
"706","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY TOMORROW🔥🔥🔥","APPS","24742","946","23","0","221","2021-01-08T00:54:49Z","Paul NGumah"
"707","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY TOMORROW🔥🔥🔥","RKT","24742","946","23","0","221","2021-01-08T00:54:49Z","Paul NGumah"
"708","TOP 2 STOCKS TO BUY NOW🚀","HOME","20036","658","8","0","212","2021-01-07T14:15:00Z","Paul NGumah"
"709","TOP 2 STOCKS TO BUY NOW🚀","WKHS","20036","658","8","0","212","2021-01-07T14:15:00Z","Paul NGumah"
"710","TOP 2 STOCKS TO BUY NOW🚀","T","20036","658","8","0","212","2021-01-07T14:15:00Z","Paul NGumah"
"711","TOP 2 STOCKS TO BUY NOW🚀","DBX","20036","658","8","0","212","2021-01-07T14:15:00Z","Paul NGumah"
"712","TOP 2 STOCKS TO BUY NOW🚀","NKE","20036","658","8","0","212","2021-01-07T14:15:00Z","Paul NGumah"
"713","TOP 2 STOCKS TO BUY NOW🚀","BBBY","20036","658","8","0","212","2021-01-07T14:15:00Z","Paul NGumah"
"714","THIS STOCK IS ABOUT TO GO CRAZY🔥🔥🔥","OXY","11443","595","10","0","191","2021-01-07T01:22:01Z","Paul NGumah"
"715","THIS STOCK IS ABOUT TO GO CRAZY🔥🔥🔥","MRNA","11443","595","10","0","191","2021-01-07T01:22:01Z","Paul NGumah"
"716","THIS STOCK IS ABOUT TO GO CRAZY🔥🔥🔥","RGR","11443","595","10","0","191","2021-01-07T01:22:01Z","Paul NGumah"
"717","THIS STOCK IS ABOUT TO GO CRAZY🔥🔥🔥","BAC","11443","595","10","0","191","2021-01-07T01:22:01Z","Paul NGumah"
"718","THIS STOCK IS ABOUT TO GO CRAZY🔥🔥🔥","MRNA","11443","595","10","0","191","2021-01-07T01:22:01Z","Paul NGumah"
"719","TOP 3 STOCKS TO BUY NOW🚀","HOME","8532","389","9","0","161","2021-01-06T14:15:01Z","Paul NGumah"
"720","TOP 3 STOCKS TO BUY NOW🚀","TSLA","8532","389","9","0","161","2021-01-06T14:15:01Z","Paul NGumah"
"721","TOP 3 STOCKS TO BUY NOW🚀","MARA","8532","389","9","0","161","2021-01-06T14:15:01Z","Paul NGumah"
"722","TOP 3 STOCKS TO BUY NOW🚀","SWBI","8532","389","9","0","161","2021-01-06T14:15:01Z","Paul NGumah"
"723","TOP 3 STOCKS TO BUY NOW🚀","RGR","8532","389","9","0","161","2021-01-06T14:15:01Z","Paul NGumah"
"724","TOP 3 STOCKS TO BUY NOW🚀","WFC","8532","389","9","0","161","2021-01-06T14:15:01Z","Paul NGumah"
"725","TOP 3 STOCKS TO BUY NOW🚀","CGC","8532","389","9","0","161","2021-01-06T14:15:01Z","Paul NGumah"
"726","THIS STOCK IS BREAKING OUT🚀","BBBY","10516","556","16","0","232","2021-01-06T01:00:06Z","Paul NGumah"
"727","THIS STOCK IS BREAKING OUT🚀","SWBI","10516","556","16","0","232","2021-01-06T01:00:06Z","Paul NGumah"
"728","THIS STOCK IS BREAKING OUT🚀","RGR","10516","556","16","0","232","2021-01-06T01:00:06Z","Paul NGumah"
"729","THIS STOCK IS BREAKING OUT🚀","JNJ","10516","556","16","0","232","2021-01-06T01:00:06Z","Paul NGumah"
"730","THIS STOCK IS BREAKING OUT🚀","APHA","10516","556","16","0","232","2021-01-06T01:00:06Z","Paul NGumah"
"731","THIS STOCK IS BREAKING OUT🚀","MARA","10516","556","16","0","232","2021-01-06T01:00:06Z","Paul NGumah"
"732","TOP 3 STOCKS TO BUY NOW🔥","PLUG","10437","445","30","0","245","2021-01-05T14:15:05Z","Paul NGumah"
"733","TOP 3 STOCKS TO BUY NOW🔥","BLNK","10437","445","30","0","245","2021-01-05T14:15:05Z","Paul NGumah"
"734","TOP 3 STOCKS TO BUY NOW🔥","NIO","10437","445","30","0","245","2021-01-05T14:15:05Z","Paul NGumah"
"735","TOP 3 STOCKS TO BUY NOW🔥","NGA","10437","445","30","0","245","2021-01-05T14:15:05Z","Paul NGumah"
"736","TOP 3 STOCKS TO BUY NOW🔥","BIGC","10437","445","30","0","245","2021-01-05T14:15:05Z","Paul NGumah"
"737","TOP 3 STOCKS TO BUY NOW🔥","RKT","10437","445","30","0","245","2021-01-05T14:15:05Z","Paul NGumah"
"738","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","T","11666","558","18","0","159","2021-01-05T02:00:03Z","Paul NGumah"
"739","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","TSLA","11666","558","18","0","159","2021-01-05T02:00:03Z","Paul NGumah"
"740","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","HUYA","11666","558","18","0","159","2021-01-05T02:00:03Z","Paul NGumah"
"741","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","SPLK","11666","558","18","0","159","2021-01-05T02:00:03Z","Paul NGumah"
"742","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","BA","11666","558","18","0","159","2021-01-05T02:00:03Z","Paul NGumah"
"743","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","FDX","11666","558","18","0","159","2021-01-05T02:00:03Z","Paul NGumah"
"744","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","PENN","11666","558","18","0","159","2021-01-05T02:00:03Z","Paul NGumah"
"745","TOP 3 STOCKS TO BUY NOW🚀","XPEV","10353","437","9","0","189","2021-01-04T14:15:01Z","Paul NGumah"
"746","TOP 3 STOCKS TO BUY NOW🚀","NIO","10353","437","9","0","189","2021-01-04T14:15:01Z","Paul NGumah"
"747","TOP 3 STOCKS TO BUY NOW🚀","LI","10353","437","9","0","189","2021-01-04T14:15:01Z","Paul NGumah"
"748","TOP 3 STOCKS TO BUY NOW🚀","TSLA","10353","437","9","0","189","2021-01-04T14:15:01Z","Paul NGumah"
"749","TOP 3 STOCKS TO BUY NOW🚀","CRM","10353","437","9","0","189","2021-01-04T14:15:01Z","Paul NGumah"
"750","TOP 3 STOCKS TO BUY NOW🚀","SNOW","10353","437","9","0","189","2021-01-04T14:15:01Z","Paul NGumah"
"751","TOP 3 STOCKS TO BUY NOW🚀","DASH","10353","437","9","0","189","2021-01-04T14:15:01Z","Paul NGumah"
"752","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🔥🔥🔥","ROKU","17893","747","22","0","153","2021-01-04T02:00:08Z","Paul NGumah"
"753","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🔥🔥🔥","PEIX","17893","747","22","0","153","2021-01-04T02:00:08Z","Paul NGumah"
"754","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🔥🔥🔥","LYFT","17893","747","22","0","153","2021-01-04T02:00:08Z","Paul NGumah"
"755","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🔥🔥🔥","JMIA","17893","747","22","0","153","2021-01-04T02:00:08Z","Paul NGumah"
"756","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🔥🔥🔥","BBY","17893","747","22","0","153","2021-01-04T02:00:08Z","Paul NGumah"
"757","THIS STOCK HAS MASSIVE UPSIDE🚀 BUY THE DIP?🔥🔥🔥","SNOW","11271","577","10","0","174","2021-01-03T01:00:13Z","Paul NGumah"
"758","THIS STOCK HAS MASSIVE UPSIDE🚀 BUY THE DIP?🔥🔥🔥","BEEM","11271","577","10","0","174","2021-01-03T01:00:13Z","Paul NGumah"
"759","THIS STOCK HAS MASSIVE UPSIDE🚀 BUY THE DIP?🔥🔥🔥","TTCF","11271","577","10","0","174","2021-01-03T01:00:13Z","Paul NGumah"
"760","THIS STOCK HAS MASSIVE UPSIDE🚀 BUY THE DIP?🔥🔥🔥","MP","11271","577","10","0","174","2021-01-03T01:00:13Z","Paul NGumah"
"761","THIS STOCK HAS MASSIVE UPSIDE🚀 BUY THE DIP?🔥🔥🔥","DBX","11271","577","10","0","174","2021-01-03T01:00:13Z","Paul NGumah"
"762","THIS STOCK HAS MASSIVE UPSIDE🚀 BUY THE DIP?🔥🔥🔥","SNAP","11271","577","10","0","174","2021-01-03T01:00:13Z","Paul NGumah"
"763","THIS STOCK HAS MASSIVE UPSIDE🚀 BUY THE DIP?🔥🔥🔥","OSTK","11271","577","10","0","174","2021-01-03T01:00:13Z","Paul NGumah"
"764","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","CRM","9435","557","12","0","329","2021-01-02T01:04:00Z","Paul NGumah"
"765","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","SBE","9435","557","12","0","329","2021-01-02T01:04:00Z","Paul NGumah"
"766","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","W","9435","557","12","0","329","2021-01-02T01:04:00Z","Paul NGumah"
"767","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","CRSP","9435","557","12","0","329","2021-01-02T01:04:00Z","Paul NGumah"
"768","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","PENN","9435","557","12","0","329","2021-01-02T01:04:00Z","Paul NGumah"
"769","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","PTON","9435","557","12","0","329","2021-01-02T01:04:00Z","Paul NGumah"
"770","THIS GROWTH STOCK IS RECOVERING🚀 BUY NEXT WEEK🔥🔥🔥","CHWY","9435","557","12","0","329","2021-01-02T01:04:00Z","Paul NGumah"
"771","TOP 2 STOCKS TO BUY NOW🚀","TSLA","14585","578","14","0","218","2020-12-31T14:15:01Z","Paul NGumah"
"772","TOP 2 STOCKS TO BUY NOW🚀","PDD","14585","578","14","0","218","2020-12-31T14:15:01Z","Paul NGumah"
"773","TOP 2 STOCKS TO BUY NOW🚀","MRNA","14585","578","14","0","218","2020-12-31T14:15:01Z","Paul NGumah"
"774","TOP 2 STOCKS TO BUY NOW🚀","LVS","14585","578","14","0","218","2020-12-31T14:15:01Z","Paul NGumah"
"775","TOP 2 STOCKS TO BUY NOW🚀","LI","14585","578","14","0","218","2020-12-31T14:15:01Z","Paul NGumah"
"776","TOP 2 STOCKS TO BUY NOW🚀","JNJ","14585","578","14","0","218","2020-12-31T14:15:01Z","Paul NGumah"
"777","TOP 2 STOCKS TO BUY NOW🚀","QS","14585","578","14","0","218","2020-12-31T14:15:01Z","Paul NGumah"
"778","THIS STOCK IS BREAKING OUT🚀","JNJ","12195","668","18","0","244","2020-12-31T02:24:23Z","Paul NGumah"
"779","THIS STOCK IS BREAKING OUT🚀","FUBO","12195","668","18","0","244","2020-12-31T02:24:23Z","Paul NGumah"
"780","THIS STOCK IS BREAKING OUT🚀","ENPH","12195","668","18","0","244","2020-12-31T02:24:23Z","Paul NGumah"
"781","THIS STOCK IS BREAKING OUT🚀","QS","12195","668","18","0","244","2020-12-31T02:24:23Z","Paul NGumah"
"782","THIS STOCK IS BREAKING OUT🚀","BIGC","12195","668","18","0","244","2020-12-31T02:24:23Z","Paul NGumah"
"783","THIS STOCK IS BREAKING OUT🚀","ZM","12195","668","18","0","244","2020-12-31T02:24:23Z","Paul NGumah"
"784","TOP 3 STOCKS TO BUY NOW🚀","TSLA","11179","551","18","0","195","2020-12-30T14:15:10Z","Paul NGumah"
"785","TOP 3 STOCKS TO BUY NOW🚀","LI","11179","551","18","0","195","2020-12-30T14:15:10Z","Paul NGumah"
"786","TOP 3 STOCKS TO BUY NOW🚀","NVAX","11179","551","18","0","195","2020-12-30T14:15:10Z","Paul NGumah"
"787","TOP 3 STOCKS TO BUY NOW🚀","DKNG","11179","551","18","0","195","2020-12-30T14:15:10Z","Paul NGumah"
"788","TOP 3 STOCKS TO BUY NOW🚀","FSLY","11179","551","18","0","195","2020-12-30T14:15:10Z","Paul NGumah"
"789","TOP 3 STOCKS TO BUY NOW🚀","AAPL","11179","551","18","0","195","2020-12-30T14:15:10Z","Paul NGumah"
"790","TOP 3 STOCKS TO BUY NOW🚀","FUBO","11179","551","18","0","195","2020-12-30T14:15:10Z","Paul NGumah"
"791","THIS STOCK HAS HUGE UPSIDE🚀 BUY THE DIP🔥🔥🔥","QCOM","13963","707","9","0","265","2020-12-25T01:47:56Z","Paul NGumah"
"792","THIS STOCK HAS HUGE UPSIDE🚀 BUY THE DIP🔥🔥🔥","BABA","13963","707","9","0","265","2020-12-25T01:47:56Z","Paul NGumah"
"793","THIS STOCK HAS HUGE UPSIDE🚀 BUY THE DIP🔥🔥🔥","APHA","13963","707","9","0","265","2020-12-25T01:47:56Z","Paul NGumah"
